 342.00000   1.73037   1.96681   3.50884   7.88672   8.03218   8.33047
 343.00000   1.71002   1.93971   3.45575   7.89831   8.03749   8.33725
 344.00000   1.68924   1.91244   3.40220   7.90968   8.04281   8.34408
 345.00000   1.66804   1.88499   3.34822   7.92084   8.04814   8.35096
 346.00000   1.64640   1.85735   3.29381   7.93178   8.05348   8.35787
 347.00000   1.62434   1.82952   3.23899   7.94251   8.05882   8.36480
 348.00000   1.60185   1.80147   3.18377   7.95304   8.06416   8.37174
 349.00000   1.57894   1.77322   3.12816   7.96337   8.06950   8.37869
 350.00000   1.55562   1.74473   3.07216   7.97350   8.07483   8.38562
 351.00000   1.53188   1.71602   3.01580   7.98344   8.08014   8.39253
 352.00000   1.50773   1.68708   2.95909   7.99319   8.08544   8.39942
 353.00000   1.48318   1.65788   2.90203   8.00275   8.09071   8.40626
 354.00000   1.45823   1.62844   2.84463   8.01213   8.09596   8.41306
 355.00000   1.43289   1.59874   2.78691   8.02133   8.10118   8.41980
 356.00000   1.40715   1.56878   2.72888   8.03035   8.10636   8.42647
 357.00000   1.38103   1.53855   2.67055   8.03919   8.11151   8.43307
 358.00000   1.35453   1.50804   2.61192   8.04785   8.11661   8.43959
 359.00000   1.32766   1.47727   2.55301   8.05635   8.12166   8.44602
 360.00000   1.30042   1.44621   2.49384   8.06467   8.12667   8.45235
 361.00000   1.27281   1.41487   2.43440   8.07282   8.13161   8.45859
 362.00000   1.24486   1.38324   2.37471   8.08079   8.13650   8.46471
 363.00000   1.21655   1.35132   2.31478   8.08860   8.14132   8.47072
 364.00000   1.18791   1.31912   2.25462   8.09623   8.14607   8.47660
 365.00000   1.15893   1.28662   2.19423   8.10369   8.15075   8.48236
 366.00000   1.12962   1.25384   2.13364   8.11098   8.15535   8.48800
 367.00000   1.10000   1.22076   2.07284   8.11810   8.15987   8.49349
 368.00000   1.07006   1.18740   2.01184   8.12504   8.16430   8.49885
 369.00000   1.03982   1.15375   1.95066   8.13180   8.16865   8.50407
 370.00000   1.00928   1.11981   1.88930   8.13839   8.17290   8.50914
 371.00000   0.97846   1.08559   1.82777   8.14479   8.17705   8.51407
 372.00000   0.94735   1.05109   1.76608   8.15102   8.18110   8.51884
 373.00000   0.91598   1.01631   1.70423   8.15705   8.18504   8.52345
 374.00000   0.88434   0.98127   1.64224   8.16290   8.18888   8.52791
 375.00000   0.85245   0.94595   1.58011   8.16856   8.19260   8.53222
 376.00000   0.82031   0.91037   1.51785   8.17403   8.19620   8.53636
 377.00000   0.78794   0.87454   1.45546   8.17931   8.19969   8.54034
 378.00000   0.75534   0.83846   1.39296   8.18438   8.20305   8.54415
 379.00000   0.72252   0.80213   1.33035   8.18926   8.20629   8.54781
 380.00000   0.68949   0.76557   1.26763   8.19393   8.20940   8.55129
 381.00000   0.65627   0.72879   1.20481   8.19840   8.21237   8.55461
 382.00000   0.62285   0.69178   1.14191   8.20265   8.21521   8.55776
 383.00000   0.58925   0.65456   1.07891   8.20670   8.21791   8.56074
 384.00000   0.55548   0.61715   1.01584   8.21053   8.22048   8.56356
 385.00000   0.52155   0.57954   0.95269   8.21414   8.22290   8.56620
 386.00000   0.48747   0.54175   0.88948   8.21754   8.22517   8.56868
 387.00000   0.45325   0.50379   0.82620   8.22071   8.22730   8.57098
